session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types,anomaly_score,risk_score,is_model_anomaly
U1026_S00040,U1026,2026-01-10T08:42:00,2026-01-10T08:42:00,1.0,0,,0,0,0,350.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.513570393290064,43.49,False
U1045_S00033,U1045,2026-01-09T08:31:00,2026-01-09T08:39:00,8.0,0,,0,0,0,1528.0,1.0591,5691.17,5691.17,0,1,0,0,1,1,1,1,False,normal,0.5135194137565767,43.48,False
U1040_S00065,U1040,2026-01-15T17:57:00,2026-01-15T17:57:00,1.0,0,,0,0,0,0.0,2.4982,7592.62,7592.62,0,1,0,0,0,0,0,0,False,normal,0.5134969649487449,43.47,False
U1036_S00039,U1036,2026-01-10T03:12:00,2026-01-10T03:12:00,1.0,0,,0,0,0,375.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5134688652867725,43.47,False
U1107_S00034,U1107,2026-01-10T04:18:00,2026-01-10T04:18:00,1.0,0,,0,0,0,0.0,-0.0244,1376.38,1376.38,1,1,0,0,0,0,0,0,False,normal,0.5134811159878802,43.47,False
U1107_S00055,U1107,2026-01-15T21:29:00,2026-01-15T21:29:00,1.0,0,,0,0,0,388.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5134835899633349,43.47,False
U1001_S00075,U1001,2026-01-19T08:26:00,2026-01-19T08:26:00,1.0,0,,0,0,0,0.0,2.0668,8540.23,8540.23,0,1,0,0,0,0,0,0,False,normal,0.5134043514147925,43.45,False
U1088_S00047,U1088,2026-01-12T19:14:00,2026-01-12T19:14:00,1.0,0,,1,1,0,2475.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5132100511560375,43.41,False
U1102_S00043,U1102,2026-01-13T05:06:00,2026-01-13T05:35:00,29.0,0,,0,0,0,3254.0,0.0562,7520.49,7520.49,0,1,0,0,1,1,1,1,False,normal,0.5130836910794039,43.38,False
U1058_S00027,U1058,2026-01-08T19:07:00,2026-01-08T19:07:00,1.0,0,,0,0,0,398.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5130573137364312,43.37,False
U1023_S00064,U1023,2026-01-18T02:33:00,2026-01-18T02:33:00,1.0,0,,0,0,0,396.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5130573137364312,43.37,False
U1101_S00021,U1101,2026-01-06T13:50:00,2026-01-06T13:50:00,1.0,0,,0,0,0,0.0,0.1834,2745.72,2745.72,1,1,0,0,0,0,0,0,False,normal,0.512983544011766,43.36,False
U1072_S00013,U1072,2026-01-04T14:54:00,2026-01-04T14:54:00,1.0,0,,1,1,0,2432.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5130116718516466,43.36,False
U1048_S00036,U1048,2026-01-08T13:43:00,2026-01-08T13:43:00,1.0,0,,0,0,0,0.0,-0.0378,1387.56,1387.56,1,1,0,0,0,0,0,0,False,normal,0.5129265906426834,43.34,False
U1119_S00047,U1119,2026-01-12T20:14:00,2026-01-12T20:14:00,1.0,0,,1,1,0,2416.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5129330745935179,43.34,False
U1027_S00083,U1027,2026-01-22T07:30:00,2026-01-22T07:30:00,1.0,0,,0,0,0,0.0,0.0629,4548.28,4548.28,1,1,0,0,0,0,0,0,False,normal,0.5128272991919991,43.32,False
U1056_S00006,U1056,2026-01-02T10:10:00,2026-01-02T10:20:00,10.0,0,,0,0,0,0.0,0.01,4725.97,8254.24,0,2,0,0,0,0,0,0,False,normal,0.5128287868066391,43.32,False
U1061_S00045,U1061,2026-01-09T14:14:00,2026-01-09T14:14:00,1.0,0,,0,0,0,1297.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5127556772529248,43.3,False
U1033_S00040,U1033,2026-01-10T12:46:00,2026-01-10T12:46:00,1.0,0,,1,1,0,2411.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5126356949755715,43.28,False
U1024_S00029,U1024,2026-01-09T01:38:00,2026-01-09T01:38:00,1.0,0,,0,0,0,427.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5125858755539796,43.27,False
U1034_S00060,U1034,2026-01-15T21:36:00,2026-01-15T21:36:00,1.0,0,,0,0,0,1304.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5125721721256664,43.26,False
U1078_S00039,U1078,2026-01-13T00:11:00,2026-01-13T00:11:00,1.0,0,,0,0,0,0.0,-0.1726,2404.64,2404.64,1,1,0,0,0,0,0,0,False,normal,0.5123722190225944,43.22,False
U1107_S00073,U1107,2026-01-20T11:20:00,2026-01-20T11:20:00,1.0,0,,0,0,0,425.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5122863537167188,43.2,False
U1057_S00083,U1057,2026-01-21T22:28:00,2026-01-21T22:28:00,1.0,0,,0,0,0,449.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5122185739958734,43.18,False
U1084_S00011,U1084,2026-01-03T19:17:00,2026-01-03T19:17:00,1.0,0,,0,0,0,452.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5122185739958734,43.18,False
U1012_S00036,U1012,2026-01-09T14:08:00,2026-01-09T14:08:00,1.0,0,,0,0,0,456.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.512119566400782,43.16,False
U1018_S00038,U1018,2026-01-10T19:07:00,2026-01-10T19:07:00,1.0,0,,0,0,0,456.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.512119566400782,43.16,False
U1087_S00079,U1087,2026-01-21T23:59:00,2026-01-21T23:59:00,1.0,0,,0,0,0,0.0,0.0084,1411.43,1411.43,1,1,0,0,0,0,0,0,False,normal,0.5121157528218023,43.16,False
U1039_S00027,U1039,2026-01-06T13:29:00,2026-01-06T13:29:00,1.0,0,,0,0,0,462.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.512119566400782,43.16,False
U1008_S00038,U1008,2026-01-11T00:29:00,2026-01-11T00:29:00,1.0,0,,0,0,0,459.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.512119566400782,43.16,False
U1002_S00067,U1002,2026-01-18T03:46:00,2026-01-18T03:46:00,1.0,0,,0,0,0,459.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.512119566400782,43.16,False
U1003_S00018,U1003,2026-01-05T19:37:00,2026-01-05T19:37:00,1.0,0,,0,0,0,459.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.512119566400782,43.16,False
U1008_S00071,U1008,2026-01-18T22:22:00,2026-01-18T22:22:00,1.0,0,,0,0,0,0.0,0.0505,4932.43,4932.43,1,1,0,0,0,0,0,0,False,normal,0.5121258107316642,43.16,False
U1091_S00029,U1091,2026-01-07T06:38:00,2026-01-07T06:38:00,1.0,0,,0,0,0,0.0,-0.0212,1458.63,1458.63,1,1,0,0,0,0,0,0,False,normal,0.5118941258583904,43.11,False
U1055_S00057,U1055,2026-01-15T00:11:00,2026-01-15T00:11:00,1.0,0,,1,1,0,2366.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5117223239715922,43.07,False
U1036_S00046,U1036,2026-01-12T16:27:00,2026-01-12T16:53:00,26.0,0,,0,0,0,0.0,0.4976,1199.78,3070.11,0,3,0,0,0,0,0,0,False,normal,0.511489285033715,43.02,False
U1061_S00049,U1061,2026-01-10T20:28:00,2026-01-10T20:28:00,1.0,0,,1,1,0,2357.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5114461503270215,43.01,False
U1050_S00037,U1050,2026-01-08T08:56:00,2026-01-08T08:56:00,1.0,0,,0,0,0,0.0,0.0094,4866.87,4866.87,1,1,0,0,0,0,0,0,False,normal,0.5114332847606591,43.01,False
U1054_S00069,U1054,2026-01-18T14:31:00,2026-01-18T14:31:00,1.0,0,,1,1,0,2365.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5114256463020583,43.0,False
U1007_S00068,U1007,2026-01-18T05:27:00,2026-01-18T05:33:00,6.0,0,,0,0,0,572.0,-0.0565,1599.55,1599.55,1,1,0,0,1,1,1,1,False,normal,0.5113876831104056,42.99,False
U1111_S00019,U1111,2026-01-06T10:25:00,2026-01-06T10:39:00,14.0,0,,0,0,0,185.0,1.3014,5804.35,5804.35,0,1,0,0,1,1,1,1,False,normal,0.5113625129341018,42.99,False
U1062_S00029,U1062,2026-01-08T05:56:00,2026-01-08T05:56:00,1.0,0,,0,0,0,0.0,-0.0302,4579.73,4579.73,1,1,0,0,0,0,0,0,False,normal,0.5112787373663705,42.97,False
U1010_S00066,U1010,2026-01-17T12:22:00,2026-01-17T12:35:00,13.0,0,,0,0,0,3982.0,-0.4029,3486.29,3486.29,0,1,0,0,1,1,1,1,False,normal,0.5112461953119996,42.96,False
U1049_S00042,U1049,2026-01-10T17:10:00,2026-01-10T17:10:00,1.0,0,,1,1,0,2347.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5112045155087929,42.95,False
U1072_S00041,U1072,2026-01-11T19:07:00,2026-01-11T19:07:00,1.0,0,,1,1,0,2316.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5110615246527614,42.92,False
U1008_S00054,U1008,2026-01-14T02:27:00,2026-01-14T02:27:00,1.0,0,,0,0,0,0.0,0.0348,4497.0,4497.0,1,1,0,0,0,0,0,0,False,normal,0.5110418291056533,42.92,False
U1030_S00030,U1030,2026-01-11T02:50:00,2026-01-11T02:50:00,1.0,0,,1,1,0,2318.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5110615246527614,42.92,False
U1016_S00011,U1016,2026-01-04T06:00:00,2026-01-04T06:18:00,18.0,0,,0,0,0,713.0,1.8518,3953.21,3953.21,0,1,0,0,1,1,1,1,False,normal,0.5107335862365513,42.85,False
U1035_S00068,U1035,2026-01-19T08:23:00,2026-01-19T08:23:00,1.0,0,,0,0,0,0.0,0.0389,4377.87,4377.87,1,1,0,0,0,0,0,0,False,normal,0.5106369451389646,42.83,False
U1095_S00055,U1095,2026-01-15T00:55:00,2026-01-15T00:55:00,1.0,0,,0,0,0,0.0,-0.0703,1955.25,1955.25,1,1,0,0,0,0,0,0,False,normal,0.5106606938331698,42.83,False
U1092_S00074,U1092,2026-01-19T00:14:00,2026-01-19T00:14:00,1.0,0,,0,0,0,1218.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5106031472122291,42.82,False
U1031_S00037,U1031,2026-01-12T00:43:00,2026-01-12T00:43:00,1.0,0,,0,0,0,1157.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5106334314782456,42.82,False
U1090_S00076,U1090,2026-01-20T17:05:00,2026-01-20T17:05:00,1.0,0,,0,0,0,1237.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5106031472122291,42.82,False
U1085_S00018,U1085,2026-01-05T19:10:00,2026-01-05T19:10:00,1.0,0,,0,0,0,1282.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5105656781951242,42.81,False
U1003_S00046,U1003,2026-01-13T08:12:00,2026-01-13T08:12:00,1.0,0,,0,0,0,1253.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5105044518657148,42.8,False
U1011_S00018,U1011,2026-01-04T02:12:00,2026-01-04T02:12:00,1.0,0,,0,0,0,525.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5105051425083109,42.8,False
U1017_S00014,U1017,2026-01-05T00:57:00,2026-01-05T00:57:00,1.0,0,,0,0,0,1253.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5105044518657148,42.8,False
U1000_S00073,U1000,2026-01-18T08:34:00,2026-01-18T08:34:00,1.0,0,,1,1,0,2320.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.510543996922944,42.8,False
U1006_S00017,U1006,2026-01-04T21:43:00,2026-01-04T21:43:00,1.0,0,,0,0,0,0.0,-0.0276,1492.92,1492.92,1,1,0,0,0,0,0,0,False,normal,0.5104767863984341,42.79,False
U1062_S00055,U1062,2026-01-15T06:29:00,2026-01-15T06:29:00,1.0,0,,0,0,0,521.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5104211029618508,42.78,False
U1047_S00050,U1047,2026-01-14T16:55:00,2026-01-14T16:55:00,1.0,0,,0,0,0,520.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5104211029618508,42.78,False
U1088_S00064,U1088,2026-01-16T23:05:00,2026-01-16T23:05:00,1.0,0,,0,0,0,1142.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5103373851082899,42.76,False
U1003_S00032,U1003,2026-01-09T06:00:00,2026-01-09T06:00:00,1.0,0,,0,0,0,1131.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5103373851082899,42.76,False
U1035_S00027,U1035,2026-01-08T14:01:00,2026-01-08T14:01:00,1.0,0,,0,0,0,1146.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5103373851082899,42.76,False
U1008_S00048,U1008,2026-01-12T11:10:00,2026-01-12T11:10:00,1.0,0,,0,0,0,515.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5103224428029777,42.75,False
U1005_S00038,U1005,2026-01-10T12:39:00,2026-01-10T12:39:00,1.0,0,,0,0,0,0.0,2.5997,7090.46,7090.46,0,1,0,0,0,0,0,0,False,normal,0.5102784241441879,42.74,False
U1001_S00055,U1001,2026-01-15T07:55:00,2026-01-15T07:55:00,1.0,0,,0,0,0,580.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5102548677477786,42.74,False
U1106_S00016,U1106,2026-01-04T16:57:00,2026-01-04T16:57:00,1.0,0,,0,0,0,0.0,0.0276,4368.81,4368.81,1,1,0,0,0,0,0,0,False,normal,0.5102013413756565,42.73,False
U1022_S00071,U1022,2026-01-19T08:42:00,2026-01-19T08:42:00,1.0,0,,0,0,0,526.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5102091705155531,42.73,False
U1086_S00036,U1086,2026-01-09T04:52:00,2026-01-09T04:52:00,1.0,0,,1,1,0,2291.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5102204479043962,42.73,False
U1083_S00034,U1083,2026-01-10T12:06:00,2026-01-10T12:06:00,1.0,0,,0,0,0,568.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5101562397207914,42.72,False
U1067_S00075,U1067,2026-01-20T15:50:00,2026-01-20T15:50:00,1.0,0,,0,0,0,0.0,-0.0224,1547.27,1547.27,1,1,0,0,0,0,0,0,False,normal,0.5101595293787085,42.72,False
U1027_S00022,U1027,2026-01-06T06:29:00,2026-01-06T06:29:00,1.0,0,,0,0,0,1112.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5101401162215361,42.71,False
U1058_S00025,U1058,2026-01-08T10:59:00,2026-01-08T10:59:00,1.0,0,,0,0,0,1191.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5100922423648034,42.7,False
U1029_S00016,U1029,2026-01-03T08:51:00,2026-01-03T08:51:00,1.0,0,,0,0,0,1199.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5100922423648034,42.7,False
U1040_S00034,U1040,2026-01-08T07:46:00,2026-01-08T07:46:00,1.0,0,,0,0,0,561.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5100987550113014,42.7,False
U1079_S00072,U1079,2026-01-19T19:03:00,2026-01-19T19:03:00,1.0,0,,0,0,0,0.0,-0.0059,1528.36,1528.36,1,1,0,0,0,0,0,0,False,normal,0.5100369826046799,42.69,False
U1079_S00016,U1079,2026-01-05T01:36:00,2026-01-05T01:36:00,1.0,0,,0,0,0,1076.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5100330344007717,42.69,False
U1096_S00004,U1096,2026-01-02T03:52:00,2026-01-02T04:22:00,30.0,0,,0,0,0,0.0,0.8664,7217.17,7217.17,0,1,0,0,1,1,1,1,False,normal,0.5100403498514918,42.69,False
U1073_S00073,U1073,2026-01-17T20:45:00,2026-01-17T20:45:00,1.0,0,,1,1,0,2277.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal,0.5099400309406129,42.67,False
U1041_S00025,U1041,2026-01-06T14:20:00,2026-01-06T14:20:00,1.0,0,,0,0,0,0.0,1.7791,8880.66,8880.66,0,1,0,0,0,0,0,0,False,normal,0.5099048274651239,42.66,False
U1015_S00037,U1015,2026-01-10T21:56:00,2026-01-10T21:56:00,1.0,0,,0,0,0,0.0,-0.1023,2539.36,2539.36,1,1,0,0,0,0,0,0,False,normal,0.509890269274974,42.66,False
U1109_S00026,U1109,2026-01-10T06:36:00,2026-01-10T06:36:00,1.0,0,,0,0,0,535.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5098148080980737,42.64,False
U1031_S00076,U1031,2026-01-20T06:49:00,2026-01-20T06:49:00,1.0,0,,0,0,0,536.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.509617741211385,42.59,False
U1076_S00031,U1076,2026-01-09T00:50:00,2026-01-09T00:50:00,1.0,0,,0,0,0,604.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5095519110671369,42.58,False
U1004_S00018,U1004,2026-01-05T12:58:00,2026-01-05T12:58:00,1.0,0,,0,0,0,1026.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5095718763321083,42.58,False
U1102_S00079,U1102,2026-01-21T17:39:00,2026-01-21T17:39:00,1.0,0,,0,0,0,0.0,-0.0055,4365.16,4365.16,1,1,0,0,0,0,0,0,False,normal,0.5095444263777096,42.58,False
U1015_S00041,U1015,2026-01-11T10:56:00,2026-01-11T10:56:00,1.0,0,,0,0,0,601.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5095519110671369,42.58,False
U1001_S00064,U1001,2026-01-16T22:42:00,2026-01-16T22:42:00,1.0,0,,0,0,0,1029.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5094876625815842,42.57,False
U1033_S00028,U1033,2026-01-07T07:47:00,2026-01-07T07:47:00,1.0,0,,0,0,0,595.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5094534189158363,42.56,False
U1011_S00039,U1011,2026-01-10T10:05:00,2026-01-10T10:05:00,1.0,0,,0,0,0,596.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5094534189158363,42.56,False
U1066_S00011,U1066,2026-01-05T07:04:00,2026-01-05T07:04:00,1.0,0,,0,0,0,598.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5094534189158363,42.56,False
U1034_S00019,U1034,2026-01-06T04:06:00,2026-01-06T04:06:00,1.0,0,,0,0,0,595.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5094534189158363,42.56,False
U1071_S00042,U1071,2026-01-12T01:50:00,2026-01-12T01:50:00,1.0,0,,0,0,0,1061.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5093687612884436,42.54,False
U1093_S00018,U1093,2026-01-06T06:37:00,2026-01-06T06:37:00,1.0,0,,0,0,0,0.0,0.0418,4190.66,4190.66,1,1,0,0,0,0,0,0,False,normal,0.5093795002281515,42.54,False
U1076_S00034,U1076,2026-01-09T11:02:00,2026-01-09T11:02:00,1.0,0,,0,0,0,0.0,-0.0746,2058.2,2058.2,1,1,0,0,0,0,0,0,False,normal,0.5093537184831805,42.54,False
U1118_S00023,U1118,2026-01-06T22:30:00,2026-01-06T22:30:00,1.0,0,,0,0,0,1057.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5093687612884436,42.54,False
U1083_S00070,U1083,2026-01-19T19:26:00,2026-01-19T19:26:00,1.0,0,,0,0,0,0.0,-0.1094,3416.32,3416.32,1,1,0,0,0,0,0,0,False,normal,0.5093705732002789,42.54,False
U1029_S00048,U1029,2026-01-12T19:55:00,2026-01-12T19:55:00,1.0,0,,0,0,0,996.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5092720463710135,42.52,False
U1091_S00046,U1091,2026-01-11T08:56:00,2026-01-11T08:56:00,1.0,0,,0,0,0,986.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5092720463710135,42.52,False
U1002_S00039,U1002,2026-01-12T10:28:00,2026-01-12T10:52:00,24.0,0,,0,0,0,0.0,-0.5454,3205.66,5695.66,0,2,0,0,0,0,0,0,False,normal,0.5091930671147644,42.5,False
U1053_S00055,U1053,2026-01-15T10:07:00,2026-01-15T10:07:00,1.0,0,,0,0,0,0.0,-0.0269,1786.61,1786.61,1,1,0,0,0,0,0,0,False,normal,0.5091500511655337,42.49,False
U1088_S00021,U1088,2026-01-06T16:43:00,2026-01-06T16:43:00,1.0,0,,0,0,0,970.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5091736083152337,42.49,False
U1081_S00031,U1081,2026-01-07T15:06:00,2026-01-07T15:06:00,1.0,0,,0,0,0,609.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5091580566735033,42.49,False
U1047_S00009,U1047,2026-01-02T06:13:00,2026-01-02T06:13:00,1.0,0,,0,0,0,0.0,-0.0404,1686.94,1686.94,1,1,0,0,0,0,0,0,False,normal,0.5091047799681486,42.48,False
U1048_S00069,U1048,2026-01-17T21:46:00,2026-01-17T21:46:00,1.0,0,,0,0,0,0.0,-0.0298,1648.44,1648.44,1,1,0,0,0,0,0,0,False,normal,0.5089613874021642,42.45,False
U1014_S00010,U1014,2026-01-03T04:04:00,2026-01-03T04:04:00,1.0,0,,0,0,0,1009.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5088970696421073,42.43,False
U1038_S00011,U1038,2026-01-04T11:14:00,2026-01-04T11:14:00,1.0,0,,0,0,0,1006.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5088970696421073,42.43,False
U1074_S00068,U1074,2026-01-16T07:57:00,2026-01-16T07:57:00,1.0,0,,0,0,0,1002.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5088970696421073,42.43,False
U1103_S00040,U1103,2026-01-12T08:52:00,2026-01-12T08:52:00,1.0,0,,0,0,0,4118.0,0.0,0.0,0.0,0,0,0,0,2,2,1,1,False,normal,0.5088811812189726,42.43,False
U1096_S00010,U1096,2026-01-04T03:45:00,2026-01-04T03:45:00,1.0,0,,0,0,0,1010.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5088970696421073,42.43,False
U1003_S00033,U1003,2026-01-09T06:38:00,2026-01-09T06:38:00,1.0,0,,0,0,0,0.0,-0.0134,1638.91,1638.91,1,1,0,0,0,0,0,0,False,normal,0.5087204699054844,42.39,False
U1018_S00073,U1018,2026-01-20T16:55:00,2026-01-20T16:55:00,1.0,0,,0,0,0,0.0,0.0,1653.07,1653.07,1,1,0,0,0,0,0,0,False,normal,0.5086831948632508,42.38,False
U1079_S00067,U1079,2026-01-18T11:57:00,2026-01-18T11:57:00,1.0,0,,0,0,0,886.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5084253079540519,42.33,False
U1111_S00040,U1111,2026-01-11T10:28:00,2026-01-11T10:28:00,1.0,0,,0,0,0,894.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5084253079540519,42.33,False
U1062_S00067,U1062,2026-01-17T13:22:00,2026-01-17T13:22:00,1.0,0,,0,0,0,823.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.508396513556295,42.32,False
U1113_S00077,U1113,2026-01-19T20:12:00,2026-01-19T20:12:00,1.0,0,,0,0,0,0.0,0.0045,1715.31,1715.31,1,1,0,0,0,0,0,0,False,normal,0.5084156097555492,42.32,False
U1077_S00003,U1077,2026-01-02T02:21:00,2026-01-02T02:21:00,1.0,0,,0,0,0,858.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083966240433265,42.32,False
U1071_S00048,U1071,2026-01-13T18:06:00,2026-01-13T18:28:00,22.0,0,,0,0,0,913.0,0.6927,6377.73,6377.73,0,1,0,0,1,1,1,1,False,normal,0.508389607790608,42.32,False
U1062_S00074,U1062,2026-01-19T02:52:00,2026-01-19T02:52:00,1.0,0,,0,0,0,847.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083966240433265,42.32,False
U1091_S00030,U1091,2026-01-07T08:45:00,2026-01-07T08:45:00,1.0,0,,0,0,0,0.0,-0.0127,1628.34,1628.34,1,1,0,0,0,0,0,0,False,normal,0.5083760348988569,42.31,False
U1068_S00066,U1068,2026-01-17T11:11:00,2026-01-17T11:11:00,1.0,0,,0,0,0,868.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083270335657737,42.3,False
U1045_S00036,U1045,2026-01-10T00:35:00,2026-01-10T00:35:00,1.0,0,,0,0,0,867.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083270335657737,42.3,False
U1003_S00020,U1003,2026-01-06T05:18:00,2026-01-06T05:18:00,1.0,0,,0,0,0,912.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083270335657737,42.3,False
U1102_S00028,U1102,2026-01-09T07:53:00,2026-01-09T07:53:00,1.0,0,,0,0,0,896.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083270335657737,42.3,False
U1018_S00039,U1018,2026-01-10T22:55:00,2026-01-10T22:55:00,1.0,0,,0,0,0,897.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5083270335657737,42.3,False
U1106_S00046,U1106,2026-01-12T06:04:00,2026-01-12T06:04:00,1.0,0,,0,0,0,850.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5082983551994099,42.3,False
U1117_S00051,U1117,2026-01-15T19:57:00,2026-01-15T19:57:00,1.0,0,,0,0,0,0.0,0.0071,4187.61,4187.61,1,1,0,0,0,0,0,0,False,normal,0.5082572408367786,42.29,False
U1025_S00084,U1025,2026-01-22T00:49:00,2026-01-22T00:49:00,1.0,0,,0,0,0,0.0,-0.0079,1631.15,1631.15,1,1,0,0,0,0,0,0,False,normal,0.5082573930309755,42.29,False
U1111_S00065,U1111,2026-01-17T21:45:00,2026-01-17T21:45:00,1.0,0,,0,0,0,640.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5082526201777223,42.29,False
U1072_S00082,U1072,2026-01-21T04:58:00,2026-01-21T04:58:00,1.0,0,,0,0,0,915.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal,0.5082287781731184,42.28,False
